Avg-7832,Avg-5411,Avg-5812,Avg-7032,Avg-5983,Avg-4111,Avg-5999,Avg-5691,Avg-4814,Avg-5621,TargetMCC1,AgeGroup_20,AgeGroup_30,AgeGroup_40,MaritalStatus_Married,MaritalStatus_Single,Day_Weekday,Day_Weekend,Gender_F,Gender_M,City_ISL,City_KHI,City_LHR
0,0,10,0,5,0,5,0,0,0,7832,1,0,0,1,0,1,0,1,0,0,1,0
0,22,10,13,3,5,7,2,0,48,5621,0,0,1,1,0,1,0,1,0,1,0,0
0,0,0,0,0,0,0,48,0,0,5691,0,0,1,0,1,0,1,1,0,1,0,0
0,5,0,10,20,0,0,0,0,0,7032,1,0,0,0,1,0,1,0,1,1,0,0
0,44,0,0,22,23,5,0,0,31,5411,1,0,0,0,1,1,0,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,0,1,0,1,0
85,10,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,0,1,0,1,0
5,0,10,10,5,0,0,0,0,0,7832,0,0,1,1,0,0,1,1,0,0,1,0
0,10,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,1,0,0,1,0
85,10,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,1,0,1,0,0
10,38,0,0,32,0,15,5,0,38,5621,1,0,0,1,0,1,0,0,1,1,0,0
10,5,0,49,22,5,0,0,0,0,7032,0,0,1,0,1,1,0,0,1,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,0,1,0,1,1,0,0,1,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,0,1,1,0,1,0,1,0,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,0,0,1,1,0,1,0,0,1,1,0,0
85,0,10,0,5,0,0,0,0,0,7832,1,0,0,1,0,0,1,1,0,0,0,1
0,41,0,0,5,38,5,20,1,0,4111,0,1,0,0,1,1,0,1,0,0,1,0
65,0,0,0,0,20,0,15,0,0,7832,0,0,1,0,1,0,1,1,0,1,0,0
10,25,20,10,15,35,5,5,15,0,4111,0,0,1,1,0,1,0,1,0,0,1,0
40,11,69,20,0,0,0,0,0,0,5812,0,1,0,0,1,0,1,1,0,1,0,0
10,12,0,48,21,5,0,0,4,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,1,0,1,0,1,0,0
0,10,10,10,5,5,5,0,0,45,5621,1,0,0,1,0,1,0,0,1,0,1,0
85,0,10,0,0,0,0,0,0,0,7832,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,5,0,0,0,48,0,20,5691,0,1,0,0,1,0,1,1,0,1,0,0
0,11,0,0,5,38,5,20,1,0,4111,0,0,1,1,0,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,1,0,1,0,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,1,0,1,0,0,1,0,1,0
0,2,0,62,31,5,0,0,0,0,7032,1,0,0,0,1,1,0,0,1,0,0,1
10,25,10,10,32,5,5,5,0,0,5411,0,1,0,1,0,0,1,1,0,1,0,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,0,1,1,0,1,0,0,0,1
45,0,10,10,20,0,0,0,0,0,7832,0,0,1,1,0,0,1,0,1,0,1,0
0,44,0,0,32,0,15,0,0,0,5411,1,0,0,1,0,1,0,0,1,1,0,0
0,0,0,0,0,22,0,45,0,15,5691,0,1,0,1,0,0,1,0,1,1,0,0
10,5,0,0,32,0,15,38,0,0,5691,1,0,0,1,0,1,0,0,1,1,0,0
5,16,69,20,0,0,0,0,0,0,5812,0,1,0,0,1,0,1,0,1,1,0,0
10,12,0,58,24,5,0,0,4,0,7032,0,1,0,0,1,1,0,1,0,0,1,0
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,0,1,1,0,0,0,1
0,10,0,0,5,0,0,40,0,0,5691,0,1,0,1,0,1,0,0,1,0,0,1
0,4,0,0,0,0,8,45,15,0,5691,1,0,0,0,1,1,0,1,0,0,0,1
0,21,10,3,3,5,7,48,0,2,5691,0,1,0,1,0,0,1,1,0,0,0,1
85,10,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,1,0,1,0,0
85,0,40,0,0,0,0,0,0,0,7832,0,0,1,1,0,1,0,1,0,0,0,1
10,0,40,0,0,0,0,0,0,18,5812,0,1,0,1,0,1,0,1,0,0,1,0
0,20,10,10,5,5,5,45,0,0,5691,0,0,1,1,0,1,0,1,0,0,1,0
10,5,0,0,31,0,15,0,0,38,5621,1,0,0,0,1,0,1,1,0,0,0,1
0,22,10,3,3,5,7,48,0,2,5691,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,0,32,0,10,0,0,4111,0,0,1,1,0,1,0,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,1,0,0,0,1
0,2,0,62,32,5,0,0,0,0,7032,1,0,0,1,0,1,0,0,1,0,0,1
0,14,0,62,5,5,5,0,0,0,7032,1,0,0,0,1,1,0,1,0,0,0,1
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,1,0,0,1,0
0,21,10,3,3,5,7,2,0,48,5621,0,1,0,0,1,1,0,1,0,0,0,1
0,10,0,48,21,0,0,0,4,0,7032,1,0,0,0,1,1,0,1,0,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,1,0,0,0,1,1,0,1,0,1,0,0
65,0,10,10,5,0,0,0,0,0,7832,0,1,0,1,0,1,0,1,0,0,1,0
0,44,0,0,25,0,10,0,0,0,5411,0,0,1,1,0,0,1,0,1,0,1,0
0,14,2,62,32,0,10,0,5,0,7032,0,1,0,0,1,1,0,0,1,0,0,1
0,21,0,0,5,38,5,20,1,0,4111,0,0,1,0,1,1,0,1,0,1,0,0
0,10,69,20,0,0,0,0,0,0,5812,0,1,0,0,1,0,1,1,0,1,0,0
0,44,0,62,25,5,0,0,0,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,1,0,1,0,0,1,0
0,0,0,0,0,38,0,0,0,25,4111,0,0,1,0,1,1,0,0,1,0,1,0
65,0,10,0,10,0,0,0,0,0,7832,1,0,0,0,1,0,1,1,0,0,0,1
85,10,0,0,5,0,0,0,0,0,7832,0,1,0,0,1,0,1,0,1,0,0,1
85,0,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,0,1,1,0,0
0,22,10,0,3,5,5,2,0,48,5621,1,0,0,1,0,1,0,0,1,0,1,0
65,10,20,10,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,0,1,1,0,0
0,44,0,0,25,0,10,10,0,0,5411,0,1,0,0,1,1,0,1,0,0,1,0
0,2,0,52,31,5,0,0,0,0,7032,1,0,0,0,1,0,1,0,1,0,1,0
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,1,0,1,0,0,0,1
44,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,0,1,0,1,0,0,1
85,0,0,0,0,0,0,0,0,0,7832,1,0,0,0,1,0,1,0,1,0,0,1
10,20,20,10,15,5,5,5,15,0,5411,1,0,0,1,0,1,0,0,1,0,1,0
10,12,0,48,21,5,0,0,4,0,7032,0,1,0,0,1,1,0,0,1,0,0,1
10,20,50,0,5,5,5,0,0,0,5812,1,0,0,1,0,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,0,1,1,0,1,0,0,0,1
51,5,10,10,12,0,5,0,0,38,5621,0,0,1,1,0,0,1,0,1,0,0,1
65,0,0,0,0,20,0,15,0,0,7832,0,1,0,0,1,0,1,1,0,0,0,1
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,0,0,1
0,20,11,13,5,25,0,5,15,2,4111,0,0,1,1,0,1,0,1,0,1,0,0
0,1,0,62,32,5,0,0,0,0,7032,1,0,0,0,1,1,0,1,0,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,1,0,1,0,0,1,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,1,0,0,1,1,0,1,0,0
0,2,0,61,32,5,0,0,0,0,7032,0,1,0,0,1,1,0,0,1,0,0,1
10,5,0,0,32,22,0,0,0,31,5983,0,0,1,1,0,1,0,1,0,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,1,0,0,0,1
0,4,0,0,0,0,0,0,0,0,5411,1,0,0,0,1,1,0,1,0,0,0,1
0,12,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,0,1,1,0,1,0,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,1,0,0,0,1
10,5,0,0,32,0,15,38,0,0,5691,0,0,1,0,1,0,1,0,1,0,0,1
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,1,0,1,0,0,1,1,0,0
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,0,1,1,0,1,0,0
0,2,0,61,32,5,0,0,0,0,7032,1,0,0,1,0,0,1,0,1,0,0,1
10,25,20,10,5,5,5,5,15,0,5411,0,1,0,1,0,1,0,1,0,1,0,0
10,5,0,0,32,22,0,0,0,31,5983,0,0,1,1,0,1,0,0,1,0,1,0
0,22,10,3,3,35,7,2,0,48,5621,0,0,1,1,0,1,0,0,1,0,0,1
0,20,10,10,5,5,5,45,0,0,5691,0,0,1,1,0,0,1,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,1,0,0,1,1,0,1,0,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,1,0,1,0,0,1,0
0,20,11,14,0,25,0,5,15,2,4111,0,0,1,1,0,1,0,1,0,0,0,1
0,0,0,62,32,5,0,0,0,0,7032,0,0,1,1,0,0,1,0,1,0,0,1
0,2,0,62,32,5,0,0,0,0,7032,1,0,0,1,0,0,1,0,1,0,0,1
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,0,1,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,1,0,1,0,0,1,0,1,0
10,5,0,62,32,5,0,0,0,38,7032,1,0,0,1,0,0,1,0,1,0,0,1
0,21,0,0,5,35,5,20,1,0,4111,0,0,1,0,1,1,0,0,1,1,0,0
10,0,0,0,32,0,15,0,0,38,5621,0,1,0,0,1,0,1,0,1,0,1,0
0,12,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,1,0,1,0,0,1,0
0,44,0,0,5,25,6,25,1,0,5411,0,1,0,1,0,1,0,1,0,1,0,0
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,1,0,1,0,0,1,0
5,11,69,20,0,0,0,0,0,0,5812,0,0,1,0,1,0,1,1,0,0,1,0
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,0,1,1,0,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,0,0,1,1,0,0,1,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,1,0,1,0,0,1,1,0,0
0,22,10,3,3,5,7,48,0,2,5691,0,1,0,1,0,1,0,0,1,1,0,0
65,2,0,0,4,20,0,10,0,0,7832,0,1,0,0,1,1,0,0,1,1,0,0
0,11,0,42,27,3,0,0,0,0,7032,1,0,0,0,1,1,0,1,0,0,0,1
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,0,1,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,1,0,0,1,0
0,20,0,10,5,5,5,45,5,0,5691,0,0,1,0,1,1,0,1,0,0,1,0
0,21,10,0,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,1,0,1,0,0
65,0,10,10,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,1,0,0,1,0
85,10,20,10,5,0,0,0,0,0,7832,0,0,1,0,1,0,1,0,1,0,1,0
10,12,0,48,21,5,0,0,4,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,1,0,1,0,0
0,2,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,1,0,1,0,1,0,0
80,12,0,48,21,5,0,0,4,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,1,0,1,0,1,0,1,0,0
0,44,0,0,5,25,5,20,1,0,5411,0,0,1,1,0,1,0,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,1,0,0,1,1,0,0,0,1
0,20,10,10,5,5,5,45,0,0,5691,0,1,0,1,0,1,0,1,0,1,0,0
0,44,0,0,25,0,10,0,0,0,5411,1,0,0,0,1,1,0,0,1,1,0,0
85,0,10,0,5,0,0,0,0,0,7832,0,1,0,1,0,1,0,0,1,0,0,1
80,20,10,10,5,5,5,0,0,45,5621,0,0,1,1,0,1,0,1,0,0,1,0
0,26,10,10,5,5,5,0,0,45,5621,0,0,1,1,0,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,1,0,1,0,0,1,0
0,1,0,62,22,0,15,18,15,0,7032,0,0,1,0,1,1,0,1,0,0,1,0
10,12,50,0,31,0,0,0,0,0,5812,0,1,0,1,0,0,1,0,1,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,1,0,0,0,1
0,12,10,61,23,5,7,2,0,48,5621,1,0,0,1,0,1,0,1,0,0,0,1
85,0,0,0,0,20,0,15,0,0,7832,0,0,1,1,0,0,1,1,0,1,0,0
10,38,0,0,32,0,15,10,0,0,5411,0,1,0,1,0,1,0,1,0,1,0,0
5,0,0,0,0,20,0,15,0,0,7832,0,0,1,0,1,0,1,1,0,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,0,1,0,1,0,1,0
0,4,0,0,0,0,0,15,0,0,5691,1,0,0,0,1,1,0,1,0,1,0,0
65,0,0,0,0,20,0,15,0,0,7832,1,0,0,0,1,0,1,1,0,1,0,0
0,20,10,10,5,5,5,45,0,0,5691,0,0,1,1,0,1,0,1,0,0,1,0
65,10,14,10,5,0,0,0,0,0,7832,0,0,1,0,1,1,0,1,0,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,0,1,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,0,1,0,1,0
0,2,0,0,0,0,0,0,0,38,5621,1,0,0,0,1,1,0,1,0,0,0,1
0,22,0,3,3,5,7,48,0,2,5691,0,1,0,1,0,1,0,1,0,0,0,1
10,25,20,10,5,5,5,5,15,0,5411,0,1,0,1,0,1,0,1,0,1,0,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,0,1,1,0,1,0,0,1,0
0,26,20,10,5,5,5,5,15,0,5411,0,0,1,0,1,1,0,1,0,1,0,0
0,1,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,1,0,1,0,0
0,10,0,10,5,0,0,40,0,0,5691,0,0,1,0,1,0,1,1,0,0,1,0
10,12,0,48,21,5,0,0,4,0,7032,0,1,0,0,1,0,1,1,0,1,0,0
10,5,0,0,32,20,15,18,0,0,5691,0,0,1,1,0,1,0,1,0,1,0,0
0,44,0,10,5,38,5,20,1,0,4111,0,0,1,0,1,1,0,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,1,0,0,1,0
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,0,1,1,0,1,0,0
0,25,10,10,5,5,5,5,15,0,5411,0,1,0,1,0,1,0,1,0,1,0,0
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,0,1,1,0,1,0,1,0,0
0,22,10,3,3,5,7,48,0,2,5691,0,1,0,1,0,0,1,1,0,1,0,0
10,10,20,10,5,0,0,0,0,0,7832,0,1,0,0,1,1,0,1,0,1,0,0
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,0,1,1,0,0,1,0
0,11,69,20,0,0,0,0,0,0,5812,0,1,0,0,1,0,1,0,1,0,0,1
0,11,0,62,21,5,0,0,0,0,7032,1,0,0,0,1,1,0,0,1,1,0,0
10,22,20,10,5,5,5,5,10,0,5411,1,0,0,1,0,1,0,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,0,1,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,0,1,0,1,0,1,0,1,0,1,0,0
0,44,0,0,5,25,5,20,1,0,5411,0,1,0,1,0,1,0,0,1,1,0,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,0,1,1,0,1,0,0
0,0,0,45,22,3,15,0,15,0,7032,1,0,0,0,1,1,0,1,0,0,0,1
70,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,0,1,0,1,0,0,1
0,0,0,61,22,38,0,20,1,20,4111,0,0,1,0,1,1,0,0,1,1,0,0
0,5,0,0,32,0,15,38,0,0,5691,0,0,1,0,1,1,0,0,1,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,0,1,0,1,1,0,0
0,41,0,0,25,25,0,10,1,0,5411,0,0,1,1,0,1,0,1,0,0,1,0
0,44,0,0,25,0,15,0,0,0,5411,1,0,0,1,0,1,0,0,1,1,0,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,1,0,1,0,0,1,0
0,2,0,62,32,5,0,0,0,0,7032,0,0,1,1,0,1,0,0,1,0,1,0
10,15,0,48,21,5,0,0,4,0,7032,0,1,0,0,1,0,1,0,1,1,0,0
85,10,10,0,5,0,0,0,0,0,7832,0,1,0,0,1,0,1,0,1,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,0,0,1,0,1,0,1,0,1,1,0,0
10,1,0,59,24,5,0,0,0,0,7032,1,0,0,0,1,1,0,1,0,0,1,0
0,44,0,0,5,25,5,20,1,0,4111,0,1,0,0,1,1,0,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,0,1,1,0,1,0,1,0,0
0,12,0,41,25,5,0,0,0,0,7032,0,0,1,1,0,1,0,0,1,0,1,0
85,0,10,0,5,0,0,0,0,0,7832,0,1,0,1,0,1,0,1,0,0,1,0
45,12,10,10,4,0,0,0,0,0,7832,0,1,0,1,0,0,1,0,1,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,1,0,0,1,0
10,25,20,10,5,5,5,5,15,0,5411,0,1,0,1,0,1,0,1,0,1,0,0
10,12,0,48,21,5,0,0,4,0,7032,0,0,1,1,0,1,0,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,0,1,1,0,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,1,0,1,0,0,1,0
85,10,14,10,5,0,0,0,0,0,7832,0,1,0,1,0,0,1,0,1,1,0,0
0,21,69,20,0,0,0,0,0,0,5812,0,0,1,0,1,1,0,1,0,0,0,1
0,0,10,10,5,0,5,0,0,0,5691,1,0,0,1,0,0,1,1,0,0,1,0
85,0,0,0,5,20,0,10,0,0,7832,0,1,0,0,1,1,0,1,0,0,1,0
0,4,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,1,0,1,0,0
0,21,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,0,1,1,0,0,0,1
65,10,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,1,0,0,1,0
65,0,0,0,0,20,0,15,0,0,7832,0,1,0,0,1,0,1,1,0,0,0,1
0,11,69,20,0,0,0,0,0,0,5812,0,0,1,0,1,0,1,1,0,0,1,0
10,12,0,48,21,5,0,0,4,0,7032,1,0,0,0,1,0,1,0,1,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,0,1,0,1,1,0,1,0,0,1,0
0,20,0,10,5,5,5,45,0,0,5691,1,0,0,0,1,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,1,0,0,1,1,0,0,0,1
0,0,10,0,5,5,5,0,0,0,5411,1,0,0,1,0,1,0,0,1,1,0,0
65,0,10,0,0,20,0,15,0,0,7832,0,1,0,0,1,1,0,0,1,0,1,0
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,0,1,1,0,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,1,0,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,1,0,0,1,0,1,0,0,1
0,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,0,1,0,0,1
10,22,20,10,5,5,5,5,15,0,5411,0,0,1,1,0,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,0,1,0,1,0,1,0,0,1
0,3,69,10,0,0,0,0,0,0,5812,0,1,0,0,1,1,0,1,0,0,0,1
0,12,0,62,21,5,0,0,0,0,7032,1,0,0,0,1,0,1,0,1,0,0,1
0,1,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,1,0,0,0,1
85,10,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,0,1,1,0,0
65,0,0,0,0,0,0,0,0,0,7832,0,1,0,0,1,0,1,1,0,0,1,0
0,44,0,0,5,38,5,20,1,0,5411,0,0,1,1,0,1,0,0,1,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,0,1,1,0,1,0,1,0,1,0,0
0,20,10,10,5,5,5,45,0,0,5691,0,0,1,1,0,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,0,1,0,1,1,0,0
10,5,20,0,32,0,15,38,0,0,5691,0,0,1,1,0,0,1,1,0,1,0,0
10,5,0,0,32,2,5,0,0,38,5621,1,0,0,1,0,1,0,0,1,1,0,0
10,2,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,0,1,0,1,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,0,1,0,1,0,0,1
0,20,11,12,5,28,5,45,15,2,4111,0,0,1,0,1,1,0,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,1,0,1,0,0
85,0,0,0,0,20,0,15,0,0,7832,0,0,1,0,1,0,1,1,0,1,0,0
65,10,14,10,1,0,0,0,0,0,7832,1,0,0,0,1,0,1,0,1,0,0,1
85,0,0,0,0,30,0,15,0,0,7832,0,0,1,0,1,1,0,0,1,1,0,0
0,20,10,10,5,5,5,45,0,0,5691,0,1,0,1,0,0,1,1,0,0,0,1
0,2,10,3,3,5,7,2,0,48,5621,0,0,1,1,0,1,0,0,1,1,0,0
0,22,10,13,3,5,7,2,0,48,5621,0,1,0,0,1,0,1,0,1,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,0,1,1,0,0,1,0,1,1,0,0
2,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,1,0,1,0,0,0,1
65,5,12,13,15,0,0,0,0,0,7832,1,0,0,1,0,1,0,0,1,0,1,0
0,1,69,20,0,33,6,5,15,0,4111,0,0,1,0,1,1,0,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,0,1,0
85,10,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,1,0,0,1,0,1,0
0,21,0,0,5,5,5,20,0,0,5411,0,1,0,0,1,0,1,1,0,0,1,0
10,5,0,59,22,5,0,0,0,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
10,12,0,61,21,5,0,0,4,0,7032,1,0,0,0,1,0,1,0,1,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,0,0,1,1,0,1,0,0,1,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,0,1,0,1,0,1,0,1,0,1,0,0
10,12,0,48,21,5,0,0,4,0,7032,0,1,0,0,1,0,1,1,0,1,0,0
0,22,10,0,5,5,5,0,0,48,5621,1,0,0,1,0,1,0,1,0,0,1,0
0,44,0,0,5,0,5,0,0,0,5411,1,0,0,0,1,1,0,0,1,0,1,0
0,25,10,0,5,5,5,5,0,0,5411,0,0,1,1,0,1,0,1,0,1,0,0
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,0,1,1,0,1,0,0,0,1
0,20,11,14,5,5,0,45,0,0,5691,0,1,0,1,0,1,0,1,0,0,1,0
85,0,10,0,5,0,0,0,0,0,7832,0,0,1,1,0,0,1,0,1,0,1,0
0,0,0,45,22,0,15,0,15,0,7032,1,0,0,0,1,1,0,1,0,0,0,1
0,0,10,10,5,38,5,20,0,20,4111,0,0,1,1,0,1,0,0,1,0,1,0
85,10,0,0,5,0,0,0,0,0,7832,0,1,0,0,1,0,1,0,1,0,1,0
0,0,0,55,0,0,0,45,0,20,5691,1,0,0,0,1,0,1,1,0,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,0,1,1,0,1,0,0,0,1
0,44,0,0,25,20,10,10,0,0,5411,0,0,1,1,0,1,0,1,0,1,0,0
0,0,0,5,0,0,0,45,0,15,5691,1,0,0,0,1,0,1,1,0,1,0,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,1,0,1,0,0,1,0,1,0
10,25,20,10,5,5,5,5,15,0,5411,0,1,0,1,0,1,0,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,1,0,1,0,1,0,0,1,0
10,20,50,0,15,5,0,0,0,0,5812,0,1,0,1,0,1,0,0,1,0,1,0
0,11,0,0,0,0,0,10,0,0,7832,1,0,0,1,0,1,0,1,0,1,0,0
10,12,0,48,21,5,0,0,4,0,7032,0,1,0,0,1,0,1,1,0,0,1,0
0,2,0,61,32,5,0,0,0,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
0,43,0,0,5,28,5,20,1,0,5411,0,1,0,0,1,1,0,1,0,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,0,1,0,1,0,0,1
10,12,0,48,21,5,0,0,4,0,7032,1,0,0,0,1,1,0,1,0,1,0,0
0,11,69,20,0,0,0,0,0,0,5812,0,0,1,0,1,0,1,0,1,1,0,0
0,12,10,13,3,5,7,2,0,48,5621,0,1,0,1,0,0,1,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,0,1,0,1,0,1,0
0,0,0,45,22,0,15,48,15,20,5691,0,0,1,1,0,1,0,0,1,0,1,0
0,2,0,62,31,5,0,0,0,0,7032,1,0,0,0,1,0,1,0,1,0,0,1
10,2,0,49,22,5,0,0,0,0,7032,1,0,0,0,1,1,0,1,0,1,0,0
0,20,10,10,5,5,5,0,0,45,5621,0,0,1,0,1,0,1,0,1,1,0,0
0,44,0,0,5,5,5,0,0,0,5411,1,0,0,1,0,1,0,0,1,1,0,0
0,1,0,0,22,0,15,10,0,0,5691,0,0,1,1,0,0,1,1,0,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,1,0,0,1,0
65,0,10,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,1,0,0,1,0
65,0,0,0,0,0,0,0,0,0,7832,1,0,0,0,1,0,1,1,0,0,1,0
85,0,10,0,5,0,0,0,0,0,7832,0,1,0,1,0,0,1,0,1,1,0,0
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,1,0,1,0,0,1,0
